"","sitecode","trap_ID","lat","long","buffer_m","fc_threshold","fc_npix","fc_frac_loss","fc_frac_gain","fc_frac_lossgain"
"1818","NNN","CT-NNN-2-04",2.4065561,16.4539373,"120m buffer",75,49,0,0,0
"1819","NNN","CT-NNN-2-05",2.4065462,16.4666514,"30m buffer",75,2,0,0,0
"1820","NNN","CT-NNN-2-05",2.4065462,16.4666514,"60m buffer",75,12,0,0,0
"1821","NNN","CT-NNN-2-05",2.4065462,16.4666514,"120m buffer",75,45,0,0,0
"1822","NNN","CT-NNN-2-06",2.3942496,16.4284741,"30m buffer",75,4,0,0,0
"1823","NNN","CT-NNN-2-06",2.3942496,16.4284741,"60m buffer",75,12,0,0,0
"1824","NNN","CT-NNN-2-06",2.3942496,16.4284741,"120m buffer",75,48,0,0,0
"1825","NNN","CT-NNN-2-07",2.3937647,16.4410857,"30m buffer",75,2,0,0,0
"1826","NNN","CT-NNN-2-07",2.3937647,16.4410857,"60m buffer",75,12,0,0,0
"1827","NNN","CT-NNN-2-07",2.3937647,16.4410857,"120m buffer",75,46,0,0,0
"1828","NNN","CT-NNN-2-08",2.394216,16.4538225,"30m buffer",75,3,0,0,0
"1829","NNN","CT-NNN-2-08",2.394216,16.4538225,"60m buffer",75,11,0,0,0
"1830","NNN","CT-NNN-2-08",2.394216,16.4538225,"120m buffer",75,46,0,0,0
"1831","NNN","CT-NNN-2-09",2.3933323,16.4660545,"30m buffer",75,2,0,0,0
"1832","NNN","CT-NNN-2-09",2.3933323,16.4660545,"60m buffer",75,10,0,0,0
"1833","NNN","CT-NNN-2-09",2.3933323,16.4660545,"120m buffer",75,46,0,0,0
"1834","NNN","CT-NNN-2-10",2.3814531,16.4290596,"30m buffer",75,3,0,0,0
"1835","NNN","CT-NNN-2-10",2.3814531,16.4290596,"60m buffer",75,13,0,0,0
"1836","NNN","CT-NNN-2-10",2.3814531,16.4290596,"120m buffer",75,49,0,0,0
"1837","NNN","CT-NNN-2-11",2.381563,16.4410842,"30m buffer",75,2,0,0,0
"1838","NNN","CT-NNN-2-11",2.381563,16.4410842,"60m buffer",75,12,0,0,0
"1839","NNN","CT-NNN-2-11",2.381563,16.4410842,"120m buffer",75,46,0,0,0
"1840","NNN","CT-NNN-2-12",2.3813546,16.4535322,"30m buffer",75,3,0,0,0
"1841","NNN","CT-NNN-2-12",2.3813546,16.4535322,"60m buffer",75,12,0,0,0
"1842","NNN","CT-NNN-2-12",2.3813546,16.4535322,"120m buffer",75,47,0,0,0
"1843","NNN","CT-NNN-2-13",2.3814019,16.4666235,"30m buffer",75,3,0,0,0
"1844","NNN","CT-NNN-2-13",2.3814019,16.4666235,"60m buffer",75,10,0,0,0
"1845","NNN","CT-NNN-2-13",2.3814019,16.4666235,"120m buffer",75,46,0,0,0
"1846","NNN","CT-NNN-2-13.1",2.38135736,16.46659537,"30m buffer",75,3,0,0,0
"1847","NNN","CT-NNN-2-13.1",2.38135736,16.46659537,"60m buffer",75,11,0,0,0
"1848","NNN","CT-NNN-2-13.1",2.38135736,16.46659537,"120m buffer",75,47,0,0,0
"1849","NNN","CT-NNN-2-14",2.3684874,16.4288543,"30m buffer",75,2,0,0,0
"1850","NNN","CT-NNN-2-14",2.3684874,16.4288543,"60m buffer",75,13,0,0,0
"1851","NNN","CT-NNN-2-14",2.3684874,16.4288543,"120m buffer",75,46,0,0,0
"1852","NNN","CT-NNN-2-15",2.3682094,16.441533,"30m buffer",75,4,0,0,0
"1853","NNN","CT-NNN-2-15",2.3682094,16.441533,"60m buffer",75,12,0,0,0
"1854","NNN","CT-NNN-2-15",2.3682094,16.441533,"120m buffer",75,52,0,0,0
"1855","NNN","CT-NNN-2-16",2.3490622,16.3576167,"30m buffer",75,4,0,0,0
"1856","NNN","CT-NNN-2-16",2.3490622,16.3576167,"60m buffer",75,12,0,0,0
"1857","NNN","CT-NNN-2-16",2.3490622,16.3576167,"120m buffer",75,49,0,0,0
"1858","NNN","CT-NNN-2-17",2.3490048,16.3700638,"30m buffer",75,4,0,0,0
"1859","NNN","CT-NNN-2-17",2.3490048,16.3700638,"60m buffer",75,13,0,0,0
"1860","NNN","CT-NNN-2-17",2.3490048,16.3700638,"120m buffer",75,49,0,0,0
"1861","NNN","CT-NNN-2-18",2.3489542,16.3827126,"30m buffer",75,3,0,0,0
"1862","NNN","CT-NNN-2-18",2.3489542,16.3827126,"60m buffer",75,13,0,0,0
"1863","NNN","CT-NNN-2-18",2.3489542,16.3827126,"120m buffer",75,47,0,0,0
"1864","NNN","CT-NNN-2-19",2.3489202,16.3951817,"30m buffer",75,3,0,0,0
"1865","NNN","CT-NNN-2-19",2.3489202,16.3951817,"60m buffer",75,12,0,0,0
"1866","NNN","CT-NNN-2-19",2.3489202,16.3951817,"120m buffer",75,46,0,0,0
"1867","NNN","CT-NNN-2-20",2.3485798,16.4081223,"30m buffer",75,3,0,0,0
"1868","NNN","CT-NNN-2-20",2.3485798,16.4081223,"60m buffer",75,11,0,0,0
"1869","NNN","CT-NNN-2-20",2.3485798,16.4081223,"120m buffer",75,47,0,0,0
"1870","NNN","CT-NNN-2-21",2.3615034,16.3576635,"30m buffer",75,4,0,0,0
"1871","NNN","CT-NNN-2-21",2.3615034,16.3576635,"60m buffer",75,12,0,0,0
"1872","NNN","CT-NNN-2-21",2.3615034,16.3576635,"120m buffer",75,50,0,0,0
"1873","NNN","CT-NNN-2-22",2.3614198,16.3704707,"30m buffer",75,3,0,0,0
"1874","NNN","CT-NNN-2-22",2.3614198,16.3704707,"60m buffer",75,12,0,0,0
"1875","NNN","CT-NNN-2-22",2.3614198,16.3704707,"120m buffer",75,47,0,0,0
"1876","NNN","CT-NNN-2-23",2.3616389,16.3828958,"30m buffer",75,2,0,0,0
"1877","NNN","CT-NNN-2-23",2.3616389,16.3828958,"60m buffer",75,12,0,0,0
"1878","NNN","CT-NNN-2-23",2.3616389,16.3828958,"120m buffer",75,46,0,0,0
"1879","NNN","CT-NNN-2-24",2.3618079,16.3961924,"30m buffer",75,4,0,0,0
"1880","NNN","CT-NNN-2-24",2.3618079,16.3961924,"60m buffer",75,12,0,0,0
"1881","NNN","CT-NNN-2-24",2.3618079,16.3961924,"120m buffer",75,48,0,0,0
"1882","NNN","CT-NNN-2-25",2.361154,16.4080562,"30m buffer",75,2,0,0,0
"1883","NNN","CT-NNN-2-25",2.361154,16.4080562,"60m buffer",75,10,0,0,0
"1884","NNN","CT-NNN-2-25",2.361154,16.4080562,"120m buffer",75,46,0,0,0
"1885","NNN","CT-NNN-2-26",2.3741585,16.3579062,"30m buffer",75,2,0,0,0
"1886","NNN","CT-NNN-2-26",2.3741585,16.3579062,"60m buffer",75,12,0,0,0
"1887","NNN","CT-NNN-2-26",2.3741585,16.3579062,"120m buffer",75,45,0.0222222222222222,0,0
"1888","NNN","CT-NNN-2-27",2.3740476,16.3703497,"30m buffer",75,4,0,0,0
"1889","NNN","CT-NNN-2-27",2.3740476,16.3703497,"60m buffer",75,13,0,0,0
"1890","NNN","CT-NNN-2-27",2.3740476,16.3703497,"120m buffer",75,49,0,0,0
"1891","NNN","CT-NNN-2-27.1",2.37399311,16.3706344,"30m buffer",75,4,0,0,0
"1892","NNN","CT-NNN-2-27.1",2.37399311,16.3706344,"60m buffer",75,13,0,0,0
"1893","NNN","CT-NNN-2-27.1",2.37399311,16.3706344,"120m buffer",75,49,0.0204081632653061,0,0
"1894","NNN","CT-NNN-2-28",2.3738194,16.3826717,"30m buffer",75,3,0,0,0
"1895","NNN","CT-NNN-2-28",2.3738194,16.3826717,"60m buffer",75,13,0,0,0
"1896","NNN","CT-NNN-2-28",2.3738194,16.3826717,"120m buffer",75,49,0,0,0
"1897","NNN","CT-NNN-2-29",2.374193,16.3948295,"30m buffer",75,2,0,0,0
"1898","NNN","CT-NNN-2-29",2.374193,16.3948295,"60m buffer",75,11,0,0,0
"1899","NNN","CT-NNN-2-29",2.374193,16.3948295,"120m buffer",75,45,0,0,0
"1900","NNN","CT-NNN-2-30",2.374014,16.4077755,"30m buffer",75,2,0,0,0
"1901","NNN","CT-NNN-2-30",2.374014,16.4077755,"60m buffer",75,12,0,0,0
"1902","NNN","CT-NNN-2-30",2.374014,16.4077755,"120m buffer",75,46,0,0,0
"1903","PSH","CT-PSH-1-01",3.1308850258,102.289366423,"30m buffer",75,3,0,0,0
"1904","PSH","CT-PSH-1-01",3.1308850258,102.289366423,"60m buffer",75,12,0,0,0
"1905","PSH","CT-PSH-1-01",3.1308850258,102.289366423,"120m buffer",75,46,0,0,0
"1906","PSH","CT-PSH-1-02",3.13090677737,102.30196306,"30m buffer",75,3,0,0,0
"1907","PSH","CT-PSH-1-02",3.13090677737,102.30196306,"60m buffer",75,10,0,0,0
"1908","PSH","CT-PSH-1-02",3.13090677737,102.30196306,"120m buffer",75,47,0,0,0
"1909","PSH","CT-PSH-1-03",3.1182226913,102.289388135,"30m buffer",75,3,0,0,0
"1910","PSH","CT-PSH-1-03",3.1182226913,102.289388135,"60m buffer",75,13,0,0,0
"1911","PSH","CT-PSH-1-03",3.1182226913,102.289388135,"120m buffer",75,49,0,0,0
"1912","PSH","CT-PSH-1-04",3.11824442355,102.301984606,"30m buffer",75,3,0,0,0
"1913","PSH","CT-PSH-1-04",3.11824442355,102.301984606,"60m buffer",75,12,0,0,0
"1914","PSH","CT-PSH-1-04",3.11824442355,102.301984606,"120m buffer",75,47,0,0,0
"1915","PSH","CT-PSH-1-05",3.1182659902,102.314581097,"30m buffer",75,4,0,0,0
"1916","PSH","CT-PSH-1-05",3.1182659902,102.314581097,"60m buffer",75,13,0,0,0
"1917","PSH","CT-PSH-1-05",3.1182659902,102.314581097,"120m buffer",75,48,0.0833333333333333,0,0
"1918","PSH","CT-PSH-1-06",3.11828739156,102.327177607,"30m buffer",75,3,0,0,0
"1919","PSH","CT-PSH-1-06",3.11828739156,102.327177607,"60m buffer",75,11,0,0,0
"1920","PSH","CT-PSH-1-06",3.11828739156,102.327177607,"120m buffer",75,47,0.148936170212766,0,0
"1921","PSH","CT-PSH-1-07",3.11830862791,102.339774136,"30m buffer",75,3,0,0,0
"1922","PSH","CT-PSH-1-07",3.11830862791,102.339774136,"60m buffer",75,11,0,0,0
"1923","PSH","CT-PSH-1-07",3.11830862791,102.339774136,"120m buffer",75,46,0,0,0
"1924","PSH","CT-PSH-1-08",3.10558208083,102.302006133,"30m buffer",75,3,0,0,0
"1925","PSH","CT-PSH-1-08",3.10558208083,102.302006133,"60m buffer",75,11,0,0,0
"1926","PSH","CT-PSH-1-08",3.10558208083,102.302006133,"120m buffer",75,47,0,0,0
"1927","PSH","CT-PSH-1-09",3.10560362827,102.31460246,"30m buffer",75,3,0,0,0
"1928","PSH","CT-PSH-1-09",3.10560362827,102.31460246,"60m buffer",75,13,0,0,0
"1929","PSH","CT-PSH-1-09",3.10560362827,102.31460246,"120m buffer",75,48,0,0,0
"1930","PSH","CT-PSH-1-10",3.10562501081,102.327198806,"30m buffer",75,3,0,0,0
"1931","PSH","CT-PSH-1-10",3.10562501081,102.327198806,"60m buffer",75,11,0,0,0
"1932","PSH","CT-PSH-1-10",3.10562501081,102.327198806,"120m buffer",75,47,0,0,0
"1933","PSH","CT-PSH-1-11",3.09315776582,102.302255493,"30m buffer",75,3,0,0,0
"1934","PSH","CT-PSH-1-11",3.09315776582,102.302255493,"60m buffer",75,12,0,0,0
"1935","PSH","CT-PSH-1-11",3.09315776582,102.302255493,"120m buffer",75,46,0,0,0
"1936","PSH","CT-PSH-1-12",3.09294127739,102.314623803,"30m buffer",75,4,0,0,0
"1937","PSH","CT-PSH-1-12",3.09294127739,102.314623803,"60m buffer",75,12,0,0,0
"1938","PSH","CT-PSH-1-12",3.09294127739,102.314623803,"120m buffer",75,49,0,0,0
"1939","PSH","CT-PSH-1-13",3.09296264082,102.327219985,"30m buffer",75,2,0,0,0
"1940","PSH","CT-PSH-1-13",3.09296264082,102.327219985,"60m buffer",75,11,0,0,0
"1941","PSH","CT-PSH-1-13",3.09296264082,102.327219985,"120m buffer",75,46,0,0,0
"1942","PSH","CT-PSH-1-14",3.08030028181,102.327241146,"30m buffer",75,3,0,0,0
"1943","PSH","CT-PSH-1-14",3.08030028181,102.327241146,"60m buffer",75,11,0,0,0
"1944","PSH","CT-PSH-1-14",3.08030028181,102.327241146,"120m buffer",75,45,0,0,0
"1945","PSH","CT-PSH-1-15",3.06763793402,102.327262286,"30m buffer",75,2,0,0,0
"1946","PSH","CT-PSH-1-15",3.06763793402,102.327262286,"60m buffer",75,14,0,0,0
"1947","PSH","CT-PSH-1-15",3.06763793402,102.327262286,"120m buffer",75,46,0,0,0
"1948","PSH","CT-PSH-1-16",3.06765909491,102.339858162,"30m buffer",75,4,0,0,0
"1949","PSH","CT-PSH-1-16",3.06765909491,102.339858162,"60m buffer",75,12,0,0,0
"1950","PSH","CT-PSH-1-16",3.06765909491,102.339858162,"120m buffer",75,52,0,0,0
"1951","PSH","CT-PSH-1-17",3.05497559769,102.327283408,"30m buffer",75,3,0,0,0
"1952","PSH","CT-PSH-1-17",3.05497559769,102.327283408,"60m buffer",75,11,0,0,0
"1953","PSH","CT-PSH-1-17",3.05497559769,102.327283408,"120m buffer",75,46,0,0,0
"1954","PSH","CT-PSH-1-18",3.05499673898,102.339879121,"30m buffer",75,2,0,0,0
"1955","PSH","CT-PSH-1-18",3.05499673898,102.339879121,"60m buffer",75,12,0,0,0
"1956","PSH","CT-PSH-1-18",3.05499673898,102.339879121,"120m buffer",75,46,0,0,0
"1957","PSH","CT-PSH-1-19",3.04233439444,102.33990006,"30m buffer",75,4,0,0,0
"1958","PSH","CT-PSH-1-19",3.04233439444,102.33990006,"60m buffer",75,12,0,0,0
"1959","PSH","CT-PSH-1-19",3.04233439444,102.33990006,"120m buffer",75,49,0,0,0
"1960","PSH","CT-PSH-1-20",3.04235535349,102.352495632,"30m buffer",75,2,0,0,0
"1961","PSH","CT-PSH-1-20",3.04235535349,102.352495632,"60m buffer",75,12,0,0,0
"1962","PSH","CT-PSH-1-20",3.04235535349,102.352495632,"120m buffer",75,45,0,0,0
"1963","PSH","CT-PSH-1-21",3.02967206152,102.339920979,"30m buffer",75,3,0,0,0
"1964","PSH","CT-PSH-1-21",3.02967206152,102.339920979,"60m buffer",75,12,0,0,0
"1965","PSH","CT-PSH-1-21",3.02967206152,102.339920979,"120m buffer",75,46,0,0,0
"1966","PSH","CT-PSH-1-22",3.02969300079,102.35251639,"30m buffer",75,3,0,0,0
"1967","PSH","CT-PSH-1-22",3.02969300079,102.35251639,"60m buffer",75,10,0,0,0
"1968","PSH","CT-PSH-1-22",3.02969300079,102.35251639,"120m buffer",75,45,0,0,0
"1969","PSH","CT-PSH-1-23",3.01698865973,102.327346649,"30m buffer",75,3,0,0,0
"1970","PSH","CT-PSH-1-23",3.01698865973,102.327346649,"60m buffer",75,14,0,0,0
"1971","PSH","CT-PSH-1-23",3.01698865973,102.327346649,"120m buffer",75,48,0,0,0
"1972","PSH","CT-PSH-1-24",3.01700974046,102.339941878,"30m buffer",75,3,0,0,0
"1973","PSH","CT-PSH-1-24",3.01700974046,102.339941878,"60m buffer",75,12,0,0,0
"1974","PSH","CT-PSH-1-24",3.01700974046,102.339941878,"120m buffer",75,47,0,0,0
"1975","PSH","CT-PSH-1-25",3.00432637154,102.327367688,"30m buffer",75,4,0,0,0
"1976","PSH","CT-PSH-1-25",3.00432637154,102.327367688,"60m buffer",75,12,0.0833333333333333,0,0
"1977","PSH","CT-PSH-1-25",3.00432637154,102.327367688,"120m buffer",75,51,0.0196078431372549,0,0
"1978","PSH","CT-PSH-1-26",3.00434743149,102.339962757,"30m buffer",75,3,0,0,0
"1979","PSH","CT-PSH-1-26",3.00434743149,102.339962757,"60m buffer",75,12,0,0,0
"1980","PSH","CT-PSH-1-26",3.00434743149,102.339962757,"120m buffer",75,47,0,0,0
"1981","PSH","CT-PSH-1-27",2.99162153476,102.302198954,"30m buffer",75,3,0,0,0
"1982","PSH","CT-PSH-1-27",2.99162153476,102.302198954,"60m buffer",75,11,0,0,0
"1983","PSH","CT-PSH-1-27",2.99162153476,102.302198954,"120m buffer",75,46,0,0,0
"1984","PSH","CT-PSH-1-28",2.99164289603,102.314793819,"30m buffer",75,3,0,0,0
"1985","PSH","CT-PSH-1-28",2.99164289603,102.314793819,"60m buffer",75,11,0,0,0
"1986","PSH","CT-PSH-1-28",2.99164289603,102.314793819,"120m buffer",75,47,0,0,0
"1987","PSH","CT-PSH-1-29",2.97895931595,102.302220271,"30m buffer",75,2,0,0,0
"1988","PSH","CT-PSH-1-29",2.97895931595,102.302220271,"60m buffer",75,10,0,0,0
"1989","PSH","CT-PSH-1-29",2.97895931595,102.302220271,"120m buffer",75,48,0,0,0
"1990","PSH","CT-PSH-1-30",2.97898065507,102.314814975,"30m buffer",75,4,0,0,0
"1991","PSH","CT-PSH-1-30",2.97898065507,102.314814975,"60m buffer",75,13,0,0,0
"1992","PSH","CT-PSH-1-30",2.97898065507,102.314814975,"120m buffer",75,48,0,0,0
"1993","PSH","CT-PSH-2-01",3.221999975,101.972999917,"30m buffer",75,NA,NA,NA,NA
"1994","PSH","CT-PSH-2-01",3.221999975,101.972999917,"60m buffer",75,NA,NA,NA,NA
"1995","PSH","CT-PSH-2-01",3.221999975,101.972999917,"120m buffer",75,NA,NA,NA,NA
"1996","PSH","CT-PSH-2-02",3.221999975,101.984999953,"30m buffer",75,NA,NA,NA,NA
"1997","PSH","CT-PSH-2-02",3.221999975,101.984999953,"60m buffer",75,NA,NA,NA,NA
"1998","PSH","CT-PSH-2-02",3.221999975,101.984999953,"120m buffer",75,NA,NA,NA,NA
"1999","PSH","CT-PSH-2-03",3.094999976,101.959999921,"30m buffer",75,NA,NA,NA,NA
"2000","PSH","CT-PSH-2-03",3.094999976,101.959999921,"60m buffer",75,NA,NA,NA,NA
"2001","PSH","CT-PSH-2-03",3.094999976,101.959999921,"120m buffer",75,NA,NA,NA,NA
"2002","PSH","CT-PSH-2-04",3.208999978,101.972999917,"30m buffer",75,NA,NA,NA,NA
"2003","PSH","CT-PSH-2-04",3.208999978,101.972999917,"60m buffer",75,NA,NA,NA,NA
"2004","PSH","CT-PSH-2-04",3.208999978,101.972999917,"120m buffer",75,NA,NA,NA,NA
"2005","PSH","CT-PSH-2-05",3.208999978,101.984999953,"30m buffer",75,NA,NA,NA,NA
"2006","PSH","CT-PSH-2-05",3.208999978,101.984999953,"60m buffer",75,NA,NA,NA,NA
"2007","PSH","CT-PSH-2-05",3.208999978,101.984999953,"120m buffer",75,NA,NA,NA,NA
"2008","PSH","CT-PSH-2-06",3.208999978,101.997999949,"30m buffer",75,NA,NA,NA,NA
"2009","PSH","CT-PSH-2-06",3.208999978,101.997999949,"60m buffer",75,NA,NA,NA,NA
"2010","PSH","CT-PSH-2-06",3.208999978,101.997999949,"120m buffer",75,NA,NA,NA,NA
"2011","PSH","CT-PSH-2-07",3.094999976,101.997999949,"30m buffer",75,NA,NA,NA,NA
"2012","PSH","CT-PSH-2-07",3.094999976,101.997999949,"60m buffer",75,NA,NA,NA,NA
"2013","PSH","CT-PSH-2-07",3.094999976,101.997999949,"120m buffer",75,NA,NA,NA,NA
"2014","PSH","CT-PSH-2-08",3.196999943,101.972999917,"30m buffer",75,NA,NA,NA,NA
"2015","PSH","CT-PSH-2-08",3.196999943,101.972999917,"60m buffer",75,NA,NA,NA,NA
"2016","PSH","CT-PSH-2-08",3.196999943,101.972999917,"120m buffer",75,NA,NA,NA,NA
"2017","PSH","CT-PSH-2-09",3.195630005,101.984918481,"30m buffer",75,NA,NA,NA,NA
"2018","PSH","CT-PSH-2-09",3.195630005,101.984918481,"60m buffer",75,NA,NA,NA,NA
"2019","PSH","CT-PSH-2-09",3.195630005,101.984918481,"120m buffer",75,NA,NA,NA,NA
"2020","PSH","CT-PSH-2-10",3.19989346,101.995359147,"30m buffer",75,NA,NA,NA,NA
"2021","PSH","CT-PSH-2-10",3.19989346,101.995359147,"60m buffer",75,NA,NA,NA,NA
"2022","PSH","CT-PSH-2-10",3.19989346,101.995359147,"120m buffer",75,NA,NA,NA,NA
"2023","PSH","CT-PSH-2-11",3.183999946,101.959999921,"30m buffer",75,NA,NA,NA,NA
"2024","PSH","CT-PSH-2-11",3.183999946,101.959999921,"60m buffer",75,NA,NA,NA,NA
"2025","PSH","CT-PSH-2-11",3.183999946,101.959999921,"120m buffer",75,NA,NA,NA,NA
"2026","PSH","CT-PSH-2-12",3.183999946,101.972999917,"30m buffer",75,NA,NA,NA,NA
"2027","PSH","CT-PSH-2-12",3.183999946,101.972999917,"60m buffer",75,NA,NA,NA,NA
"2028","PSH","CT-PSH-2-12",3.183999946,101.972999917,"120m buffer",75,NA,NA,NA,NA
"2029","PSH","CT-PSH-2-13",3.18413062,101.985892626,"30m buffer",75,NA,NA,NA,NA
"2030","PSH","CT-PSH-2-13",3.18413062,101.985892626,"60m buffer",75,NA,NA,NA,NA
"2031","PSH","CT-PSH-2-13",3.18413062,101.985892626,"120m buffer",75,NA,NA,NA,NA
"2032","PSH","CT-PSH-2-14",3.184195161,101.997108702,"30m buffer",75,NA,NA,NA,NA
"2033","PSH","CT-PSH-2-14",3.184195161,101.997108702,"60m buffer",75,NA,NA,NA,NA
"2034","PSH","CT-PSH-2-14",3.184195161,101.997108702,"120m buffer",75,NA,NA,NA,NA
"2035","PSH","CT-PSH-2-15",3.17099995,101.959999921,"30m buffer",75,NA,NA,NA,NA
"2036","PSH","CT-PSH-2-15",3.17099995,101.959999921,"60m buffer",75,NA,NA,NA,NA
"2037","PSH","CT-PSH-2-15",3.17099995,101.959999921,"120m buffer",75,NA,NA,NA,NA
"2038","PSH","CT-PSH-2-16",3.107999973,101.985999998,"30m buffer",75,NA,NA,NA,NA
"2039","PSH","CT-PSH-2-16",3.107999973,101.985999998,"60m buffer",75,NA,NA,NA,NA
"2040","PSH","CT-PSH-2-16",3.107999973,101.985999998,"120m buffer",75,NA,NA,NA,NA
"2041","PSH","CT-PSH-2-17",3.158999998,101.959999921,"30m buffer",75,NA,NA,NA,NA
"2042","PSH","CT-PSH-2-17",3.158999998,101.959999921,"60m buffer",75,NA,NA,NA,NA
"2043","PSH","CT-PSH-2-17",3.158999998,101.959999921,"120m buffer",75,NA,NA,NA,NA
"2044","PSH","CT-PSH-2-18",3.158999998,101.972999917,"30m buffer",75,NA,NA,NA,NA
"2045","PSH","CT-PSH-2-18",3.158999998,101.972999917,"60m buffer",75,NA,NA,NA,NA
"2046","PSH","CT-PSH-2-18",3.158999998,101.972999917,"120m buffer",75,NA,NA,NA,NA
"2047","PSH","CT-PSH-2-19",3.158999998,101.984999953,"30m buffer",75,NA,NA,NA,NA
"2048","PSH","CT-PSH-2-19",3.158999998,101.984999953,"60m buffer",75,NA,NA,NA,NA
"2049","PSH","CT-PSH-2-19",3.158999998,101.984999953,"120m buffer",75,NA,NA,NA,NA
"2050","PSH","CT-PSH-2-20",3.145999918,101.959999921,"30m buffer",75,NA,NA,NA,NA
"2051","PSH","CT-PSH-2-20",3.145999918,101.959999921,"60m buffer",75,NA,NA,NA,NA
"2052","PSH","CT-PSH-2-20",3.145999918,101.959999921,"120m buffer",75,NA,NA,NA,NA
"2053","PSH","CT-PSH-2-21",3.145999918,101.972999917,"30m buffer",75,NA,NA,NA,NA
"2054","PSH","CT-PSH-2-21",3.145999918,101.972999917,"60m buffer",75,NA,NA,NA,NA
"2055","PSH","CT-PSH-2-21",3.145999918,101.972999917,"120m buffer",75,NA,NA,NA,NA
"2056","PSH","CT-PSH-2-22",3.145999918,101.985999998,"30m buffer",75,NA,NA,NA,NA
"2057","PSH","CT-PSH-2-22",3.145999918,101.985999998,"60m buffer",75,NA,NA,NA,NA
"2058","PSH","CT-PSH-2-22",3.145999918,101.985999998,"120m buffer",75,NA,NA,NA,NA
"2059","PSH","CT-PSH-2-23",3.145999918,101.997999949,"30m buffer",75,NA,NA,NA,NA
"2060","PSH","CT-PSH-2-23",3.145999918,101.997999949,"60m buffer",75,NA,NA,NA,NA
"2061","PSH","CT-PSH-2-23",3.145999918,101.997999949,"120m buffer",75,NA,NA,NA,NA
"2062","PSH","CT-PSH-2-24",3.132999921,101.972999917,"30m buffer",75,NA,NA,NA,NA
"2063","PSH","CT-PSH-2-24",3.132999921,101.972999917,"60m buffer",75,NA,NA,NA,NA
"2064","PSH","CT-PSH-2-24",3.132999921,101.972999917,"120m buffer",75,NA,NA,NA,NA
"2065","PSH","CT-PSH-2-25",3.132999921,101.984999953,"30m buffer",75,NA,NA,NA,NA
"2066","PSH","CT-PSH-2-25",3.132999921,101.984999953,"60m buffer",75,NA,NA,NA,NA
"2067","PSH","CT-PSH-2-25",3.132999921,101.984999953,"120m buffer",75,NA,NA,NA,NA
"2068","PSH","CT-PSH-2-26",3.132999921,101.997999949,"30m buffer",75,NA,NA,NA,NA
"2069","PSH","CT-PSH-2-26",3.132999921,101.997999949,"60m buffer",75,NA,NA,NA,NA
"2070","PSH","CT-PSH-2-26",3.132999921,101.997999949,"120m buffer",75,NA,NA,NA,NA
"2071","PSH","CT-PSH-2-27",3.107999973,101.959999921,"30m buffer",75,NA,NA,NA,NA
"2072","PSH","CT-PSH-2-27",3.107999973,101.959999921,"60m buffer",75,NA,NA,NA,NA
"2073","PSH","CT-PSH-2-27",3.107999973,101.959999921,"120m buffer",75,NA,NA,NA,NA
"2074","PSH","CT-PSH-2-28",3.107999973,101.972999917,"30m buffer",75,NA,NA,NA,NA
"2075","PSH","CT-PSH-2-28",3.107999973,101.972999917,"60m buffer",75,NA,NA,NA,NA
"2076","PSH","CT-PSH-2-28",3.107999973,101.972999917,"120m buffer",75,NA,NA,NA,NA
"2077","PSH","CT-PSH-2-29",3.094999976,101.972999917,"30m buffer",75,NA,NA,NA,NA
"2078","PSH","CT-PSH-2-29",3.094999976,101.972999917,"60m buffer",75,NA,NA,NA,NA
"2079","PSH","CT-PSH-2-29",3.094999976,101.972999917,"120m buffer",75,NA,NA,NA,NA
"2080","PSH","CT-PSH-2-30",3.094999976,101.985999998,"30m buffer",75,NA,NA,NA,NA
"2081","PSH","CT-PSH-2-30",3.094999976,101.985999998,"60m buffer",75,NA,NA,NA,NA
"2082","PSH","CT-PSH-2-30",3.094999976,101.985999998,"120m buffer",75,NA,NA,NA,NA
"2083","PSH","CT-PSH-3-01",3.12983818352222,102.278001951054,"30m buffer",75,3,0,0,0
"2084","PSH","CT-PSH-3-01",3.12983818352222,102.278001951054,"60m buffer",75,13,0,0,0
"2085","PSH","CT-PSH-3-01",3.12983818352222,102.278001951054,"120m buffer",75,49,0,0,0
"2086","PSH","CT-PSH-3-02",3.10616249218583,102.288899095729,"30m buffer",75,2,0,0,0
"2087","PSH","CT-PSH-3-02",3.10616249218583,102.288899095729,"60m buffer",75,10,0,0,0
"2088","PSH","CT-PSH-3-02",3.10616249218583,102.288899095729,"120m buffer",75,46,0,0,0
"2089","PSH","CT-PSH-3-03",2.96879910863936,102.3186157085,"30m buffer",75,2,0,0,0
"2090","PSH","CT-PSH-3-03",2.96879910863936,102.3186157085,"60m buffer",75,10,0,0,0
"2091","PSH","CT-PSH-3-03",2.96879910863936,102.3186157085,"120m buffer",75,47,0.0638297872340425,0,0.0212765957446809
"2092","PSH","CT-PSH-3-04",3.09196991845965,102.289189947769,"30m buffer",75,3,0,0,0
"2093","PSH","CT-PSH-3-04",3.09196991845965,102.289189947769,"60m buffer",75,11,0,0,0
"2094","PSH","CT-PSH-3-04",3.09196991845965,102.289189947769,"120m buffer",75,45,0,0,0
"2095","PSH","CT-PSH-3-05",3.07825997471809,102.313259923831,"30m buffer",75,3,0,0,0
"2096","PSH","CT-PSH-3-05",3.07825997471809,102.313259923831,"60m buffer",75,13,0,0,0
